,SEG_ID,pointId,Animal,Archway,Bicyclist,Bridge,Building,Car,CartLuggagePram,Child,Column_Pole,Fence,LaneMkgsDriv,LaneMkgsNonDriv,Misc_Text,MotorcycleScooter,OtherMoving,ParkingBlock,Pedestrian,Road,RoadShoulder,Sidewalk,SignSymbol,Sky,SUVPickupTruck,TrafficCone,TrafficLight,Train,Tree,Truck_Bus,Tunnel,VegetationMisc,Void,Wall
0,721046,004839,0,0,572,51,256959,2285,0,0,6197,20816,66,18,5272,0,1240,1191,664,15334,1821,10916,484,360210,1451,0,7,0,147491,7886,0,55310,75897,76438
0,620378,007336,0,1,39,229,57104,1762,0,0,3343,482,478,0,4158,0,485,14113,127,240540,3722,53123,12,181530,3741,0,3,0,244740,27,0,119488,72355,46974
0,600538,010456,1,2180,1322,1208,164680,26517,4,0,1712,779,47,0,52323,1,1937,18256,394,138317,1266,27287,4,137019,6004,0,0,0,112599,564,0,289455,59443,5257
0,560147,011357,0,1,1795,10,207852,17738,0,0,5449,13,3,0,682,0,179,4963,245,184533,363,10190,67,426611,15705,0,9,0,63751,11373,0,6392,64110,26542
0,721150,004913,0,2,1311,97,66123,33701,0,0,4968,16419,1291,27,17997,0,2417,24226,766,41492,4290,8651,8,292582,4408,0,12,0,243360,6830,0,139359,110729,27510
0,1080061,004386,0,0,1854,841,86817,26015,0,0,4636,9451,1503,1,5179,0,238,16250,77,91338,696,13651,0,404890,4678,0,7,0,156125,6775,0,77141,108988,31425
0,640887,001720,2,0,1634,267,318779,6362,104,18,4775,267,803,0,3593,0,3713,4237,1367,85440,367,17803,68,237384,4308,0,8,0,153482,481,0,82524,75003,45787
0,300161,002824,3,1,501,1685,212533,20301,5,0,3680,905,4672,2,17900,0,222,27764,73,99772,698,1739,54,173980,2684,0,31,0,179571,1689,0,138168,137925,22018
0,540069,001121,0,11,1747,2593,193034,13251,31,60,5305,9555,73,0,20054,0,94,11977,988,23590,744,4135,361,134910,3971,0,143,0,263570,1082,0,236597,80369,40331
0,862046,011301,0,0,15,767,25437,34515,27,4,3027,29749,155,0,13037,0,731,31272,135,129977,1295,25826,19,158964,3882,1,2,0,356251,286,0,153576,58729,20897
0,762658,011830,0,0,3616,1874,167315,67180,0,2,1105,3531,2362,0,15646,0,491,57448,244,76054,1489,5208,323,205590,11527,45,1,0,192040,2257,0,113240,105780,14208
0,621222,001115,3,3,868,2299,277915,6034,1,0,2915,3014,137,47,67687,0,7,7809,350,35515,118,297,80,162639,1620,85,2,0,240504,611,0,159080,72301,6635
0,861158,006768,0,71,0,3349,46995,6003,0,0,1394,7605,1751,0,85383,0,102,53411,2,87697,263,354,14,160101,4979,12,8,0,336879,1122,0,177534,70253,3294
0,800112,002291,1,1,426,4269,96875,3877,0,1,3193,3310,1352,0,8309,0,95,36306,63,120488,1672,14498,105,168974,1436,70,58,0,274020,251,0,146039,114181,48706
0,420916,009657,65,0,559,594,201663,26111,1,1,6269,252,15132,0,22249,0,1696,10041,442,232430,830,44650,289,166174,778,12,5,0,147326,148,0,76119,79094,15646
0,740303,008507,0,57,401,698,66798,24091,0,0,423,1577,1006,0,36918,0,0,35518,11,195846,307,2866,36,159800,3056,2189,2,0,287023,247,0,176074,52865,767
0,740451,008986,0,0,176,228,107879,6783,0,0,4586,1880,238,0,3029,0,391,13720,103,60437,1470,6286,8,350212,1610,0,1,0,204617,4278,0,129464,75274,75906
0,740919,008620,0,1,930,64,82099,38199,10,0,2040,1644,1180,0,17609,0,1171,28250,1883,229782,1249,24790,2,188926,7858,7,12,0,222712,64,0,112386,68150,17558
0,620443,007371,2,37,1550,1085,118233,10324,1,11,3540,7508,5237,6,18669,0,3879,46451,1166,159008,5798,40632,15,131399,1507,96,3,0,238815,236,0,125349,103462,24557
0,400116,011360,0,9,2213,2567,127268,21441,1,1,5218,9749,976,0,16723,0,37,46620,86,50234,1491,3498,38,221421,1803,189,5,0,196571,1478,0,157163,144042,37734
0,740759,008744,0,2,383,137,56841,44352,31,0,1547,10867,23,0,14118,0,5845,16824,2970,164136,354,45837,1,177452,3932,24,1,0,342998,630,0,49549,77011,32711
0,421992,000094,1,24,64,454,287844,5332,0,0,2927,912,332,0,71760,0,894,49350,59,30466,287,33649,29,68175,716,125,278,0,167116,554,0,229952,90444,6832
0,401756,009613,0,0,2598,1612,184093,28751,44,32,5233,16609,229,0,6960,0,1168,8950,1414,175608,1692,42792,43,298428,17554,0,55,0,86483,3683,0,24146,118132,22267
0,860343,008252,0,0,6013,1647,105547,21050,0,0,2776,8058,106,0,4901,0,116,10289,2343,44432,7029,5392,0,340161,5948,0,1,0,205053,8422,0,117516,63785,87991
0,321728,000481,0,0,2938,496,214464,26387,3,0,3638,3422,4569,0,4282,0,2501,11573,807,211327,1298,35835,4,252169,7480,0,0,0,96864,575,0,14861,132603,20480
0,341746,003731,18,4,2378,1354,242274,12507,4,1,1679,1074,627,0,48153,0,910,42570,488,146290,1386,24624,332,93918,2139,115,51,0,192633,268,0,130288,85024,17467
0,820305,004904,6,1,5293,184,34082,22712,117,3,1211,1797,135,0,8830,0,1086,37722,2428,186287,5915,28610,4,105798,3365,3,5,0,390636,399,0,126753,62746,22448
0,760751,007985,20,1,1349,1501,103580,33146,0,0,1488,1427,4805,1,20603,0,154,76282,27,91780,6906,4144,32,217288,8761,1,1,0,232000,899,0,128559,106313,7508
0,860706,005843,1,7,1543,1459,111009,3913,0,0,2417,1185,39,0,44069,0,3,11167,18,47439,407,339,23,201467,2205,0,13,0,294707,1166,0,229021,64509,30450
0,760147,006743,6,0,678,147,89521,38291,1,0,3438,1035,2580,227,16095,0,365,53237,315,205530,2433,10115,57,123053,5874,128,5,0,269343,1654,0,140029,66468,17951
0,721668,002132,2,397,1490,298,100712,14419,2,0,1087,4723,53,0,50002,0,173,36639,74,43064,1813,17424,6,89153,2130,67,61,0,312345,347,0,279796,75699,16600
0,520657,001003,2,60,4706,595,274304,17693,0,0,1361,3801,64,0,53328,0,2114,6894,745,67006,4,20279,11,173480,3208,143,7,0,136935,2057,0,112150,145884,21745
0,1060542,006399,0,0,246,1502,133848,8787,0,0,1923,6923,644,49,2174,0,255,11657,17,104706,2293,3364,2,412369,4639,0,0,0,168396,4306,0,75447,85659,19370
0,840451,005867,2,0,2281,398,95038,15342,0,0,5179,5454,534,0,2322,0,406,8711,763,62461,3015,16102,150,306449,8730,0,41,0,230935,2206,0,87236,88926,105895
0,620084,007244,9,10,8804,1787,252387,6941,1,0,2637,2317,2024,0,48735,0,1624,20520,1050,110797,589,20232,96,119887,1646,349,0,0,138194,9364,0,128619,149444,20513
0,840298,008051,2,46,89,632,63812,44018,0,0,1437,2510,542,1,69609,1,1132,48853,48,136217,98,985,47,108075,358,192,12,0,322759,1854,0,193414,48125,3708
0,980134,004241,0,8,19,686,69103,9211,0,0,3380,2615,32,0,11385,0,71,19435,52,86796,1691,8295,3,315137,2647,0,5,0,320423,1263,0,124545,59669,12105
0,741590,008463,6,0,1443,1295,97766,3281,1,1,4335,12896,3863,0,11073,0,4,11618,7,86966,4036,4815,41,274916,1911,0,1,0,247331,2593,0,179401,86400,12576
0,820349,004900,0,0,10344,81,165046,35793,1,0,8025,13070,704,0,4186,0,2222,5058,1855,48748,556,10153,0,373269,13251,0,6,0,96135,7156,0,22578,152220,78119
0,441414,005673,30,121,4631,169,205946,37903,34,0,3516,13181,6943,0,130746,0,1360,8372,952,92010,248,29419,10,83086,3798,653,1,0,173692,525,0,189841,49450,11939
0,440739,005333,3,40,672,118,125188,31715,8,24,5306,3652,2681,0,31058,0,2752,5786,669,225748,277,17650,41,97513,6408,187,6,0,259285,527,0,132033,70545,28684
0,960308,006319,0,32,4,311,33396,4442,0,11,6581,4469,1419,0,36142,0,178,28344,0,235468,1416,21667,18,74710,43,7,0,0,360808,370,0,168430,58854,11456
0,120103,010094,0,3,413,4368,289554,4042,0,1,7462,2511,479,0,63809,0,31,36560,34,29439,220,649,87,88910,1193,27,238,0,293066,4509,0,132917,77024,11030
0,300484,003040,32,0,465,321,88181,4470,175,1,6773,759,2019,0,12347,0,842,17396,874,140421,1716,18712,18,340292,2987,0,3,0,161890,2031,0,109623,99812,36416
0,880201,004514,4,0,2188,932,170445,16044,331,0,3514,32295,235,0,4966,0,1595,2124,1798,4785,239,3434,154,424628,3423,0,0,0,193796,10895,0,73466,54592,42693
0,600187,007571,2,0,4462,167,193624,18319,1,0,5864,2532,478,0,4495,0,3969,13590,2190,39553,673,27094,0,284580,9225,0,0,0,162699,579,0,106049,114883,53548
0,600231,007578,1,147,710,841,173475,21365,0,0,1044,4769,1297,0,105506,0,1563,24034,25,89842,65,9483,63,39647,784,42,60,0,253201,2552,0,217538,91088,9434
0,422423,009473,43,0,776,6834,207585,10450,0,10,2316,4552,5087,0,18442,0,46,29992,30,155916,362,5452,424,161529,3651,0,35,0,181397,918,0,111368,123877,17484
0,721853,011760,0,0,3634,479,146188,35024,0,0,3962,4150,1164,0,2507,0,1022,5340,985,216611,373,18014,45,355209,9471,0,264,0,62267,5979,0,50039,89938,35911
0,721243,005052,2,0,1879,162,238287,18161,289,1,4534,1607,271,0,8720,0,6376,3136,3935,134813,2526,44719,199,292599,2347,0,4,0,52626,2311,0,61137,97545,70390
0,240203,003698,2,0,15070,64,358483,85889,78,0,4336,4425,1246,0,8239,0,4364,2173,915,87247,554,21474,27,243347,6258,19,0,0,40503,3180,0,41098,99789,19796
0,300217,003116,0,0,1450,31,118807,20848,1,7,3927,1130,215,0,8585,0,391,6511,241,201846,37,17877,64,214428,3362,0,8,0,233298,700,0,108843,88339,17630
0,400849,009518,5,38,20,699,312679,18721,1,0,2459,5578,2791,0,90743,0,881,58729,10,74151,264,3198,22,36549,1105,140,192,0,186187,1055,0,136912,106291,9156
0,820663,001991,0,1,3297,1373,186401,6692,4,21,2342,11,810,0,8924,0,1545,16093,1649,140481,2640,16564,101,245553,1606,0,2,0,187785,1987,0,90063,113259,19372
0,760341,006747,0,38,27,949,166425,7658,7,0,3412,5403,225,0,42413,0,12,38886,798,47211,975,31266,424,142863,857,0,79,0,317131,586,0,137820,77893,25218
0,440368,005636,6,11,6501,988,363056,43309,0,1,2085,2398,643,0,25030,0,3659,15789,195,99966,206,3701,103,129015,6588,114,6,0,118423,702,0,102407,108001,15673
0,740117,008916,0,0,444,388,89565,19586,0,0,2779,4648,44,0,3304,0,527,14777,45,30342,3345,6537,6,369188,13496,0,0,0,224005,3256,0,127816,65513,68965
0,1060205,006140,0,0,2276,2624,75353,14585,0,0,1224,394,240,0,1065,0,0,7606,122,76711,1818,9290,1,382861,10712,0,1,0,297600,3407,0,70008,79863,10815
0,420011,009501,0,0,330,272,60518,27499,39,0,2744,3511,268,0,15058,1,1149,16536,605,215847,4873,27657,106,293975,8173,0,2,0,175867,4114,0,68021,95878,25533
0,422388,009184,6,19,1562,2001,267927,7130,1,0,1469,4,1171,0,42913,0,1949,29399,889,169588,317,7729,5,104843,3968,30,5,0,204652,624,0,113261,86332,782
0,542008,005154,3,427,4036,137,32295,8946,2,0,6483,14080,500,0,99888,0,338,29531,652,50178,954,8843,53,75886,413,992,237,0,315522,1218,0,284943,60979,51040
0,980263,004439,30,1,261,722,185591,17461,1,0,6597,1315,1254,0,9332,0,1003,23273,156,91562,1355,7000,119,279662,1325,0,1,0,224363,1313,0,86609,82647,25623
0,880180,004509,0,8,0,1368,27231,9030,0,0,301,910,296,0,17896,0,117,35476,0,239526,5551,6911,10,160777,2648,250,0,0,296245,58,0,186325,52243,5399
0,220233,010531,0,0,0,544,34850,3116,0,0,1117,2474,2555,1,20787,0,1,9945,0,264373,6654,8728,131,263844,147,0,2,0,242126,884,0,129901,46000,10396
0,800087,009886,0,287,25,520,36821,1413,0,0,3451,7204,1854,10,42598,0,1038,15652,79,118574,272,34495,43,83975,105,36,3,0,347038,183,0,273425,72155,7320
0,540190,003464,0,9,2915,639,280959,39194,0,0,479,4429,8,0,43728,0,211,2223,497,6936,12,833,21,154828,3996,0,1,0,252912,6793,0,158347,70807,17799
0,420843,000099,4,136,1679,1609,278635,32666,0,0,2959,982,1409,0,57805,0,1477,14602,293,170216,138,37919,66,164209,1831,166,39,0,174191,143,0,68624,25239,11539
0,441277,005624,7,3,214,7,493399,4495,3,8,3890,19,955,1,1986,0,40,17274,51,210620,3990,59842,46,8619,548,1,20,0,116417,38,0,9517,115080,1486
0,641891,003438,4,28,1249,68,108270,50293,102,17,4848,13659,494,0,8472,1,12557,6106,2753,165131,239,32462,1,88308,464,60,2,0,357248,1504,0,77028,87414,29794
0,1060012,006185,0,0,131,1189,149122,2270,0,0,4922,1565,191,0,2117,0,469,8732,129,58509,1015,2809,4,408447,2083,0,2,0,255568,5324,0,64285,64121,15572
0,721191,004762,0,0,1701,110,162241,17421,32,6,4792,1030,2176,0,5326,0,4079,5069,2487,188075,1729,37656,84,276918,2615,1,8,0,110963,3095,0,66173,106510,48279
0,420435,009435,1,0,621,1199,79470,20090,0,96,5808,25824,459,0,10316,0,501,14591,305,171913,1436,64974,68,227817,7858,0,0,0,252001,822,0,44726,87667,30013
0,761604,007121,2,11,35,1875,296704,10918,0,0,1319,8749,117,0,64746,0,247,33546,10,39811,22,1306,46,170198,6381,2,11,0,177888,655,0,118912,88795,26270
0,640023,001252,0,0,676,3,282043,65979,0,20,4129,2825,558,0,8033,0,590,2109,374,135417,146,11401,38,328177,3941,0,28,0,47402,6892,0,8506,105036,34253
0,820160,004857,0,0,1996,240,80447,41831,20,0,1017,2007,27,0,17357,0,329,2961,1781,144941,1191,15319,35,356101,25070,8,0,0,111797,22310,0,77316,96604,47871
0,720759,001884,0,0,166,1747,76346,8481,3,0,5458,1094,2809,0,12681,0,8,9159,35,184206,2647,32632,74,221970,2604,99,1,0,281491,13,0,120400,62075,22377
0,720095,012259,15,0,1425,666,124405,54757,10,0,2833,5119,400,0,8356,0,947,21616,555,180692,3000,24919,5,253898,9335,76,1,0,159002,610,0,71186,99210,25538
0,540048,003293,0,2,7193,27,342851,11958,0,0,3350,3875,164,0,46772,0,3696,2034,2170,31125,21,2413,35,168188,1074,14,5,0,135376,5480,0,102003,135229,43521
0,861683,011788,4,60,43,530,75765,8343,0,0,3801,900,4198,3,53411,0,21,42852,8,140457,2202,13354,20,170493,2861,16,0,0,265525,120,0,187666,70448,5475
0,760317,006935,0,22,186,392,132928,14156,1,0,1595,5513,1064,5,46989,0,1130,18562,30,90533,2268,6185,3,178309,2058,1,1,0,307118,732,0,113546,113946,11303
0,762102,011836,10,1,44,1612,35343,14093,1,2,1857,3853,6831,2,23816,1,3728,19542,20,168964,1968,15154,5,160695,1302,95,1,0,277862,380,0,234021,72230,5143
0,720384,001944,0,36,8,774,146551,32506,8,0,2477,6235,4504,1,60468,0,1317,26247,132,106281,1686,35975,2,64274,1068,534,0,0,319598,46,0,165250,60539,12059
0,861440,011943,5,4,520,406,270109,11490,0,0,4071,3744,451,0,9067,0,241,15009,1330,31674,804,377,15,332526,6600,0,1,0,156789,3510,0,82299,90391,27143
0,423378,011112,0,4,593,135,287800,12633,198,147,4310,287,2159,0,18635,0,3776,12323,767,235961,54,55933,282,54046,121,1,82,0,237656,230,0,43552,67293,9598
0,880358,004651,0,11,2124,2954,271133,6255,1,0,3122,17679,385,0,31321,0,178,3658,834,10343,129,297,69,160525,7879,0,460,0,227410,5156,0,170583,95754,30316
0,760323,007172,1,0,4109,127,166639,12320,1,0,2825,6019,341,0,9887,0,6134,10405,1534,80473,412,8775,31,220786,7469,0,1,0,199382,6601,0,151836,104516,47952
0,500464,010155,1,28,31,420,177651,21047,0,1,1472,1764,434,0,134775,0,23,79244,5,86192,354,5704,57,53457,1223,43,33,0,196541,493,0,212453,73166,1964
0,820854,009902,0,0,2795,635,38150,16163,21,0,2032,2876,4478,0,10723,0,1639,17270,1345,264214,6220,28985,7,130609,4706,9,14,0,343189,314,0,82663,76895,12624
0,240066,003720,0,1,734,441,101727,6238,79,0,2664,356,138,0,11864,0,263,33557,213,90703,1834,26991,72,354919,10296,0,5,0,160995,8850,0,70744,78408,86484
0,440900,005450,6,173,1217,116,388127,53663,339,0,2284,6097,4985,1,50247,0,2758,11881,2366,166158,2977,45588,140,72137,2967,621,135,0,129698,408,0,50246,42137,11104
0,420925,009659,3,86,250,706,147256,9601,0,0,3144,6084,1780,0,77531,0,738,50321,256,114261,936,18942,30,62753,422,47,124,0,275599,1598,0,198368,71795,5945
0,861088,004598,0,13,3816,70,235507,18005,1,0,1783,2622,37,0,25205,0,2507,10302,1963,50915,55,8753,10,199412,6261,344,4,0,223651,8530,0,86786,146513,15511
0,720699,001885,0,0,661,281,85020,53960,12,0,1044,1616,564,0,14150,0,2528,13636,182,203749,1699,15915,8,185430,3869,1,0,0,306572,242,0,102774,46386,8277
0,541043,003530,3,8,3692,719,329151,8033,11,14,1773,3267,1754,0,35322,0,913,14958,676,68485,581,5996,1,105723,1283,0,2,0,182784,900,0,171748,98468,12311
0,861243,006629,0,0,4,725,31024,10264,0,0,742,1373,1953,0,15786,0,2,42383,0,172030,10277,7797,215,233084,4542,0,0,0,255227,214,0,195955,61663,3316
0,520252,000940,0,0,444,13,92213,17250,2,0,5541,6376,415,0,4291,0,2192,13230,992,138695,4316,12892,533,330478,1491,7,608,0,176928,10722,0,97054,86592,45301
0,300119,002478,75,2,367,3114,179631,9423,6,0,2640,1570,2536,0,16784,0,1656,25322,1009,165339,514,13065,559,188882,2127,0,41,0,197054,1060,0,93577,131018,11205
0,401654,009349,5,9,214,875,246104,7527,4,0,1897,1708,434,0,51505,0,847,21351,432,148680,1273,41265,55,113551,1342,12,2,0,175796,213,0,129888,63650,39937
0,721519,005083,0,0,1518,1593,109516,24483,0,0,1043,2257,164,0,4034,0,250,19643,70,224983,3516,9800,2,282891,5188,3,36,0,148644,83,0,117213,60843,30803
0,740642,008781,13,0,3619,315,178992,12913,322,3,3740,577,120,0,4017,0,542,2748,2094,68579,10,20122,54,261068,1676,0,1,0,170223,877,0,167724,91056,57171
0,642379,001740,2,46,872,3540,105064,6370,0,0,2607,3457,8,0,55606,0,43,15924,8,17346,31,2668,167,216168,2307,93,161,0,266519,2559,0,216791,113471,16748
0,820206,001966,0,12,0,276,11886,1000,0,0,484,664,757,0,12743,0,4,13292,0,197630,2925,30884,2,166254,127,1,7,0,400408,18,0,145650,49502,14050
0,760622,011954,0,7,596,128,109253,39482,2,0,683,2614,262,0,37573,0,2798,22647,164,75231,401,7323,7,191274,2616,3786,5,0,286922,1301,0,152069,94589,16843
0,760681,006926,1,145,2466,257,85431,19285,1,0,2242,669,762,6,57448,0,1461,19171,376,73991,1638,9529,21,178160,4745,192,161,0,253715,233,0,260514,68859,7097
0,820098,001998,0,0,1161,64,105389,11099,0,0,3249,1785,42,0,29419,0,355,19020,35,105999,688,3206,46,251412,6756,0,2,0,254139,605,0,136860,80640,36605
0,422036,000309,3,2,770,394,101661,2637,0,0,836,136,278,0,10350,0,82,28353,8,183708,520,30287,17,111173,343,1,21,0,309292,53,0,211158,53433,3060
0,621862,010107,24,0,1277,249,34494,7678,0,0,2854,3264,215,0,13170,0,500,27976,305,176148,3883,22317,14,171485,3749,0,7,0,306556,131,0,155031,86999,30250
0,400314,009280,0,0,1836,829,96561,18799,0,0,6135,2393,812,0,3592,0,203,17418,1196,115229,108,16888,14,340519,3400,0,1,0,179188,3354,0,67356,137421,35324
0,720234,011569,0,6,436,2368,27857,6357,0,0,867,6636,549,0,44614,0,456,24893,201,119085,315,28886,16,101457,814,12,8,0,331976,169,0,257825,70592,22181
0,700156,002341,0,0,660,3692,140222,4102,0,0,1716,3953,53,0,10847,0,22,11336,91,34832,725,1128,12,375435,4059,0,9,0,204996,14337,0,127591,52893,55865
0,980211,004222,0,2,44,1768,120445,9997,1,0,1547,161,532,0,3371,0,0,5711,185,30986,508,3019,0,434592,8351,0,15,0,209936,27474,0,122566,56170,11195
0,1160003,006595,0,0,61,1163,19846,2700,0,0,1743,72,2999,6,8637,0,516,9464,0,126036,6375,10923,0,257250,1302,0,4,0,322820,809,0,201080,57983,16787
0,860648,008150,0,2,1228,229,107194,7344,0,0,4808,6121,1189,0,1566,0,117,8062,324,51154,686,15722,0,393713,7626,0,2,0,220898,11495,0,79948,79440,49708
0,820524,002035,0,0,941,2353,73667,30082,234,0,3553,18129,1003,31,14158,0,1131,8990,4199,69584,2297,13541,106,372611,8228,0,10,0,164285,10353,0,127477,73240,48373
0,541718,003688,13,3,1239,148,410268,25060,20,17,1654,1342,1321,0,29267,0,6104,22906,457,71164,125,23644,19,55949,717,104,8,0,186910,240,0,84437,111702,13738
0,640156,001260,25,12,118,1307,290320,7056,1,2,4764,2790,1176,4,20141,0,519,36935,525,149805,311,13754,29,131013,969,16,12,0,213721,575,0,52161,111151,9364
0,742064,001387,4,323,381,1075,55207,26049,0,1,1854,14628,1144,43,35756,0,67,33029,3,124608,456,10994,197,158985,3353,1716,2,0,266102,1126,0,152932,133191,25350
0,960451,006113,2,2,919,809,141734,13474,0,0,2709,4446,676,2,4173,0,626,1595,813,90820,735,6652,51,393449,3480,0,42,0,190935,2336,0,66355,103896,17845
0,860418,008166,0,61,0,1341,26047,3318,0,0,1161,1319,7873,0,3838,0,3,20689,2,284842,5575,18051,9,186103,4030,61,2,0,304383,481,0,121349,45880,12158
0,760709,006976,0,0,2364,182,209201,13271,1,2,6290,2533,270,0,7236,0,49,7398,849,52431,1132,3797,878,392441,8941,0,452,0,160346,7459,0,83122,58907,29024
0,401512,009241,8,0,3728,1342,214788,26731,6,0,3612,737,2322,0,29886,0,394,14755,581,167315,327,21247,78,294733,18784,0,7,0,66588,1529,0,51343,112053,15682
0,421605,000028,1,28,49,172,148614,36027,6,0,3487,17532,1901,0,15613,1,1488,21412,396,247648,463,39964,33,66523,673,404,3,0,316862,19,0,59287,48581,21389
0,521392,000783,0,765,19,1043,112883,12138,0,0,2401,913,284,0,61787,0,1,60060,2,36287,242,2279,29,113071,614,125,52,0,255563,3291,0,296590,78994,9143
0,542356,005133,18,3,673,243,124694,49906,30,74,5347,10863,658,0,18685,1,3929,20143,1045,120514,3302,35970,56,157824,2987,151,0,0,306650,59,0,65296,76722,42733
0,420485,000050,6,0,8475,71,311450,6817,0,1,3410,1302,23899,0,10474,0,3027,5938,967,181168,383,51145,286,93624,1072,3,49,0,195871,202,0,49466,83841,15629
0,321429,000509,19,0,2839,345,285071,18800,1,0,2728,8626,1764,0,15449,0,3762,13293,651,126928,1191,31637,9,124073,733,370,0,0,199831,7,0,106414,87080,16955
0,400452,009394,2,0,188,1682,172833,16885,53,15,1055,487,889,0,28042,1,526,38544,122,178632,2075,15113,125,157432,1425,4150,0,0,207257,76,0,128354,80204,12409
0,700570,010029,1,459,2,239,24901,19833,0,0,201,10899,1440,0,59120,0,87,17848,0,125053,141,28921,29,80672,717,390,16,0,385501,449,0,218877,40427,32353
0,740034,008965,0,19,334,896,42491,6835,0,0,2472,767,2302,1,26456,0,2,50460,38,106088,767,2086,2,137792,2299,4,2,0,386854,364,0,219597,52225,7423
0,420801,009414,0,4,1224,318,16953,77192,0,0,797,22833,1342,0,21225,0,637,12251,363,228996,3016,14662,18,270331,8195,2,0,0,234011,1722,0,51184,69150,12150
0,322823,000681,4,0,2844,2085,136795,10511,0,0,521,3174,1765,0,645,0,173,36247,12,49512,3412,16953,6,330763,12263,0,1,0,233953,166,0,42051,93273,71447
0,441445,005443,0,920,182,3250,28249,22959,0,1,2713,8414,246,0,63665,0,3510,18684,24,69486,149,4264,5,169145,3648,164,6,0,318176,3576,0,219021,88752,19367
0,200324,003146,0,2,2081,836,118390,28261,71,0,2709,5383,286,0,9029,0,1274,47869,83,62786,2411,27136,1,177767,6443,2,0,0,278358,1764,0,163728,70955,40951
0,400289,009287,2,1,1208,192,73406,14480,7,0,4618,2156,1243,0,13580,0,4299,7760,1001,213820,690,39657,111,229370,485,0,3,0,277577,132,0,62739,73717,26322
0,720531,002458,2,6,6698,9,153106,4449,1,0,9224,18518,681,0,5170,0,7306,8231,2987,136160,5886,62510,27,127382,232,11,1,0,326111,202,0,35697,97662,40307
0,540486,003521,1,89,318,8,249130,60542,14,51,2560,1826,1518,0,32420,0,1808,37122,80,109779,612,17281,62,50285,2976,5,1,0,275247,857,0,142449,53707,7828
0,200037,002620,7,0,1727,1259,295827,28025,7,1,1263,5466,670,0,10772,0,2309,29036,239,48789,139,5338,15,164248,3616,71,1,0,152834,1585,0,123869,139244,32219
0,721138,004680,0,0,1877,681,157284,52199,1,0,2493,3300,370,0,11122,0,573,14864,2678,25941,2336,12677,0,384171,23667,1,2,0,113430,23766,0,81532,72863,60748
0,543321,005354,3,777,28,1352,71549,24727,0,3,3611,4495,509,0,109446,0,91,52867,113,76216,124,12387,211,135811,2731,796,4,0,249086,1349,0,172785,123266,4239
