NAME,totalPop,whitePop,state,county,tract,block group,whitePercep,nonwhitePercep
"Block Group 1, Census Tract 131, Philadelphia County, Pennsylvania",954,190,42,101,013100,1,0.19916142557651992,0.80083857442348
"Block Group 2, Census Tract 131, Philadelphia County, Pennsylvania",538,164,42,101,013100,2,0.3048327137546468,0.6951672862453532
"Block Group 3, Census Tract 204, Philadelphia County, Pennsylvania",608,12,42,101,020400,3,0.019736842105263157,0.9802631578947368
"Block Group 2, Census Tract 311.02, Philadelphia County, Pennsylvania",754,174,42,101,031102,2,0.23076923076923078,0.7692307692307692
"Block Group 2, Census Tract 201.02, Philadelphia County, Pennsylvania",596,0,42,101,020102,2,0.0,1.0
"Block Group 4, Census Tract 311.01, Philadelphia County, Pennsylvania",1479,411,42,101,031101,4,0.2778904665314402,0.7221095334685599
"Block Group 1, Census Tract 311.01, Philadelphia County, Pennsylvania",1583,787,42,101,031101,1,0.49715729627289956,0.5028427037271004
"Block Group 1, Census Tract 311.02, Philadelphia County, Pennsylvania",805,305,42,101,031102,1,0.37888198757763975,0.6211180124223603
"Block Group 1, Census Tract 195.02, Philadelphia County, Pennsylvania",962,358,42,101,019502,1,0.37214137214137216,0.6278586278586278
"Block Group 2, Census Tract 195.02, Philadelphia County, Pennsylvania",1492,574,42,101,019502,2,0.3847184986595174,0.6152815013404827
"Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",1431,488,42,101,019501,1,0.34102026554856746,0.6589797344514325
"Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",1114,562,42,101,019501,3,0.5044883303411131,0.49551166965888693
"Block Group 2, Census Tract 289.01, Philadelphia County, Pennsylvania",1710,407,42,101,028901,2,0.23801169590643276,0.7619883040935672
"Block Group 1, Census Tract 289.01, Philadelphia County, Pennsylvania",1791,377,42,101,028901,1,0.21049692908989392,0.7895030709101061
"Block Group 1, Census Tract 289.02, Philadelphia County, Pennsylvania",1419,483,42,101,028902,1,0.3403805496828753,0.6596194503171247
"Block Group 3, Census Tract 289.02, Philadelphia County, Pennsylvania",1402,330,42,101,028902,3,0.23537803138373753,0.7646219686162625
"Block Group 4, Census Tract 289.02, Philadelphia County, Pennsylvania",1868,607,42,101,028902,4,0.32494646680942185,0.6750535331905781
"Block Group 5, Census Tract 289.02, Philadelphia County, Pennsylvania",722,63,42,101,028902,5,0.08725761772853186,0.9127423822714682
"Block Group 4, Census Tract 331.01, Philadelphia County, Pennsylvania",1489,1404,42,101,033101,4,0.9429147078576225,0.05708529214237745
"Block Group 2, Census Tract 331.01, Philadelphia County, Pennsylvania",1025,804,42,101,033101,2,0.784390243902439,0.21560975609756095
"Block Group 4, Census Tract 331.02, Philadelphia County, Pennsylvania",933,879,42,101,033102,4,0.9421221864951769,0.05787781350482313
"Block Group 2, Census Tract 331.02, Philadelphia County, Pennsylvania",729,617,42,101,033102,2,0.8463648834019204,0.1536351165980796
"Block Group 1, Census Tract 167.02, Philadelphia County, Pennsylvania",619,46,42,101,016702,1,0.07431340872374798,0.925686591276252
"Block Group 2, Census Tract 167.02, Philadelphia County, Pennsylvania",748,0,42,101,016702,2,0.0,1.0
"Block Group 3, Census Tract 279.01, Philadelphia County, Pennsylvania",590,13,42,101,027901,3,0.022033898305084745,0.9779661016949153
"Block Group 4, Census Tract 279.01, Philadelphia County, Pennsylvania",1382,14,42,101,027901,4,0.010130246020260492,0.9898697539797395
"Block Group 1, Census Tract 279.02, Philadelphia County, Pennsylvania",2286,513,42,101,027902,1,0.22440944881889763,0.7755905511811023
"Block Group 5, Census Tract 175, Philadelphia County, Pennsylvania",1733,446,42,101,017500,5,0.2573571840738604,0.7426428159261396
"Block Group 2, Census Tract 173, Philadelphia County, Pennsylvania",1946,66,42,101,017300,2,0.03391572456320658,0.9660842754367934
"Block Group 2, Census Tract 175, Philadelphia County, Pennsylvania",644,247,42,101,017500,2,0.38354037267080743,0.6164596273291926
"Block Group 6, Census Tract 175, Philadelphia County, Pennsylvania",1060,345,42,101,017500,6,0.32547169811320753,0.6745283018867925
"Block Group 4, Census Tract 175, Philadelphia County, Pennsylvania",739,101,42,101,017500,4,0.13667117726657646,0.8633288227334235
"Block Group 1, Census Tract 175, Philadelphia County, Pennsylvania",2216,476,42,101,017500,1,0.2148014440433213,0.7851985559566788
"Block Group 2, Census Tract 176.02, Philadelphia County, Pennsylvania",634,355,42,101,017602,2,0.5599369085173501,0.4400630914826499
"Block Group 3, Census Tract 176.02, Philadelphia County, Pennsylvania",1746,717,42,101,017602,3,0.4106529209621993,0.5893470790378007
"Block Group 2, Census Tract 253, Philadelphia County, Pennsylvania",606,58,42,101,025300,2,0.09570957095709572,0.9042904290429042
"Block Group 1, Census Tract 253, Philadelphia County, Pennsylvania",762,8,42,101,025300,1,0.010498687664041995,0.989501312335958
"Block Group 2, Census Tract 292, Philadelphia County, Pennsylvania",1119,390,42,101,029200,2,0.3485254691689008,0.6514745308310992
"Block Group 1, Census Tract 313, Philadelphia County, Pennsylvania",472,223,42,101,031300,1,0.4724576271186441,0.527542372881356
"Block Group 2, Census Tract 313, Philadelphia County, Pennsylvania",1629,559,42,101,031300,2,0.34315531000613875,0.6568446899938613
"Block Group 3, Census Tract 313, Philadelphia County, Pennsylvania",1123,453,42,101,031300,3,0.40338379341050756,0.5966162065894924
"Block Group 6, Census Tract 313, Philadelphia County, Pennsylvania",1169,466,42,101,031300,6,0.39863130881094955,0.6013686911890505
"Block Group 5, Census Tract 238, Philadelphia County, Pennsylvania",1319,297,42,101,023800,5,0.22517058377558757,0.7748294162244125
"Block Group 1, Census Tract 238, Philadelphia County, Pennsylvania",567,174,42,101,023800,1,0.30687830687830686,0.6931216931216931
"Block Group 1, Census Tract 113, Philadelphia County, Pennsylvania",937,0,42,101,011300,1,0.0,1.0
"Block Group 1, Census Tract 86.01, Philadelphia County, Pennsylvania",1021,308,42,101,008601,1,0.30166503428011754,0.6983349657198825
"Block Group 4, Census Tract 274.02, Philadelphia County, Pennsylvania",2544,115,42,101,027402,4,0.04520440251572327,0.9547955974842768
"Block Group 5, Census Tract 274.02, Philadelphia County, Pennsylvania",917,64,42,101,027402,5,0.0697928026172301,0.9302071973827699
"Block Group 2, Census Tract 86.01, Philadelphia County, Pennsylvania",1842,1211,42,101,008601,2,0.6574375678610206,0.3425624321389794
"Block Group 2, Census Tract 365.02, Philadelphia County, Pennsylvania",1588,1580,42,101,036502,2,0.9949622166246851,0.005037783375314908
"Block Group 1, Census Tract 365.02, Philadelphia County, Pennsylvania",2700,2539,42,101,036502,1,0.9403703703703704,0.05962962962962959
"Block Group 1, Census Tract 367, Philadelphia County, Pennsylvania",1362,1233,42,101,036700,1,0.9052863436123348,0.09471365638766516
"Block Group 2, Census Tract 367, Philadelphia County, Pennsylvania",1385,830,42,101,036700,2,0.5992779783393501,0.40072202166064985
"Block Group 2, Census Tract 376, Philadelphia County, Pennsylvania",1674,1050,42,101,037600,2,0.6272401433691757,0.37275985663082434
"Block Group 1, Census Tract 376, Philadelphia County, Pennsylvania",1148,272,42,101,037600,1,0.23693379790940766,0.7630662020905923
"Block Group 1, Census Tract 386, Philadelphia County, Pennsylvania",1369,1140,42,101,038600,1,0.8327246165084002,0.16727538349159976
"Block Group 2, Census Tract 385, Philadelphia County, Pennsylvania",1277,1094,42,101,038500,2,0.8566953797963978,0.14330462020360224
"Block Group 1, Census Tract 385, Philadelphia County, Pennsylvania",645,623,42,101,038500,1,0.9658914728682171,0.03410852713178292
"Block Group 2, Census Tract 387, Philadelphia County, Pennsylvania",1821,1428,42,101,038700,2,0.7841845140032949,0.21581548599670508
"Block Group 4, Census Tract 388, Philadelphia County, Pennsylvania",1221,744,42,101,038800,4,0.6093366093366094,0.3906633906633906
"Block Group 2, Census Tract 388, Philadelphia County, Pennsylvania",1208,979,42,101,038800,2,0.8104304635761589,0.1895695364238411
"Block Group 1, Census Tract 9803, Philadelphia County, Pennsylvania",0,0,42,101,980300,1,,
"Block Group 1, Census Tract 86.02, Philadelphia County, Pennsylvania",815,174,42,101,008602,1,0.2134969325153374,0.7865030674846626
"Block Group 2, Census Tract 138, Philadelphia County, Pennsylvania",1813,310,42,101,013800,2,0.1709873138444567,0.8290126861555434
"Block Group 1, Census Tract 162, Philadelphia County, Pennsylvania",595,280,42,101,016200,1,0.47058823529411764,0.5294117647058824
"Block Group 2, Census Tract 162, Philadelphia County, Pennsylvania",897,242,42,101,016200,2,0.2697881828316611,0.7302118171683389
"Block Group 2, Census Tract 179, Philadelphia County, Pennsylvania",1394,1317,42,101,017900,2,0.9447632711621234,0.05523672883787656
"Block Group 1, Census Tract 179, Philadelphia County, Pennsylvania",635,614,42,101,017900,1,0.9669291338582677,0.03307086614173227
"Block Group 4, Census Tract 179, Philadelphia County, Pennsylvania",2410,1052,42,101,017900,4,0.43651452282157677,0.5634854771784232
"Block Group 3, Census Tract 179, Philadelphia County, Pennsylvania",717,415,42,101,017900,3,0.5788005578800558,0.4211994421199442
"Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",1130,1119,42,101,018300,2,0.9902654867256637,0.009734513274336276
"Block Group 2, Census Tract 294, Philadelphia County, Pennsylvania",991,343,42,101,029400,2,0.34611503531786075,0.6538849646821392
"Block Group 7, Census Tract 300, Philadelphia County, Pennsylvania",1526,573,42,101,030000,7,0.37549148099606816,0.6245085190039319
"Block Group 4, Census Tract 300, Philadelphia County, Pennsylvania",1431,83,42,101,030000,4,0.058001397624039136,0.9419986023759609
"Block Group 6, Census Tract 300, Philadelphia County, Pennsylvania",470,21,42,101,030000,6,0.04468085106382979,0.9553191489361702
"Block Group 2, Census Tract 300, Philadelphia County, Pennsylvania",654,132,42,101,030000,2,0.2018348623853211,0.7981651376146789
"Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",769,408,42,101,030000,1,0.5305591677503251,0.4694408322496749
"Block Group 7, Census Tract 188, Philadelphia County, Pennsylvania",2428,934,42,101,018800,7,0.3846787479406919,0.6153212520593081
"Block Group 2, Census Tract 188, Philadelphia County, Pennsylvania",824,547,42,101,018800,2,0.6638349514563107,0.33616504854368934
"Block Group 3, Census Tract 188, Philadelphia County, Pennsylvania",1376,329,42,101,018800,3,0.23909883720930233,0.7609011627906976
"Block Group 6, Census Tract 188, Philadelphia County, Pennsylvania",573,281,42,101,018800,6,0.49040139616055844,0.5095986038394416
"Block Group 2, Census Tract 191, Philadelphia County, Pennsylvania",1207,605,42,101,019100,2,0.5012427506213754,0.49875724937862465
"Block Group 1, Census Tract 191, Philadelphia County, Pennsylvania",805,373,42,101,019100,1,0.46335403726708074,0.5366459627329192
"Block Group 6, Census Tract 266, Philadelphia County, Pennsylvania",1404,0,42,101,026600,6,0.0,1.0
"Block Group 2, Census Tract 266, Philadelphia County, Pennsylvania",1050,0,42,101,026600,2,0.0,1.0
"Block Group 1, Census Tract 29, Philadelphia County, Pennsylvania",1493,1093,42,101,002900,1,0.7320830542531815,0.26791694574681846
"Block Group 2, Census Tract 114, Philadelphia County, Pennsylvania",515,0,42,101,011400,2,0.0,1.0
"Block Group 2, Census Tract 7, Philadelphia County, Pennsylvania",1879,1177,42,101,000700,2,0.6263970196913252,0.3736029803086748
"Block Group 3, Census Tract 7, Philadelphia County, Pennsylvania",755,399,42,101,000700,3,0.528476821192053,0.47152317880794703
"Block Group 1, Census Tract 18, Philadelphia County, Pennsylvania",1048,972,42,101,001800,1,0.9274809160305344,0.0725190839694656
"Block Group 2, Census Tract 18, Philadelphia County, Pennsylvania",2158,1343,42,101,001800,2,0.6223354958294718,0.3776645041705282
"Block Group 1, Census Tract 21, Philadelphia County, Pennsylvania",663,99,42,101,002100,1,0.1493212669683258,0.8506787330316742
"Block Group 1, Census Tract 257, Philadelphia County, Pennsylvania",1723,540,42,101,025700,1,0.3134068485200232,0.6865931514799768
"Block Group 2, Census Tract 247, Philadelphia County, Pennsylvania",1029,43,42,101,024700,2,0.04178814382896016,0.9582118561710399
"Block Group 4, Census Tract 38, Philadelphia County, Pennsylvania",868,809,42,101,003800,4,0.9320276497695853,0.0679723502304147
"Block Group 1, Census Tract 38, Philadelphia County, Pennsylvania",1286,1275,42,101,003800,1,0.9914463452566097,0.008553654743390315
"Block Group 2, Census Tract 38, Philadelphia County, Pennsylvania",940,852,42,101,003800,2,0.9063829787234042,0.09361702127659577
"Block Group 1, Census Tract 125, Philadelphia County, Pennsylvania",1208,1010,42,101,012500,1,0.8360927152317881,0.16390728476821192
"Block Group 4, Census Tract 210, Philadelphia County, Pennsylvania",1308,1166,42,101,021000,4,0.8914373088685015,0.10856269113149852
"Block Group 2, Census Tract 210, Philadelphia County, Pennsylvania",526,509,42,101,021000,2,0.967680608365019,0.03231939163498099
"Block Group 5, Census Tract 210, Philadelphia County, Pennsylvania",1353,1239,42,101,021000,5,0.9157427937915743,0.0842572062084257
"Block Group 1, Census Tract 347.02, Philadelphia County, Pennsylvania",2038,1257,42,101,034702,1,0.6167811579980373,0.38321884200196266
"Block Group 3, Census Tract 388, Philadelphia County, Pennsylvania",740,221,42,101,038800,3,0.29864864864864865,0.7013513513513514
"Block Group 2, Census Tract 36, Philadelphia County, Pennsylvania",1101,202,42,101,003600,2,0.18346957311534967,0.8165304268846503
"Block Group 1, Census Tract 36, Philadelphia County, Pennsylvania",1820,669,42,101,003600,1,0.3675824175824176,0.6324175824175824
"Block Group 4, Census Tract 36, Philadelphia County, Pennsylvania",1309,140,42,101,003600,4,0.10695187165775401,0.893048128342246
"Block Group 3, Census Tract 36, Philadelphia County, Pennsylvania",2686,232,42,101,003600,3,0.08637379002233805,0.913626209977662
"Block Group 1, Census Tract 64, Philadelphia County, Pennsylvania",922,32,42,101,006400,1,0.03470715835140998,0.96529284164859
"Block Group 2, Census Tract 64, Philadelphia County, Pennsylvania",783,63,42,101,006400,2,0.08045977011494253,0.9195402298850575
"Block Group 3, Census Tract 64, Philadelphia County, Pennsylvania",1738,221,42,101,006400,3,0.12715765247410818,0.8728423475258918
"Block Group 6, Census Tract 65, Philadelphia County, Pennsylvania",1048,8,42,101,006500,6,0.007633587786259542,0.9923664122137404
"Block Group 1, Census Tract 65, Philadelphia County, Pennsylvania",248,0,42,101,006500,1,0.0,1.0
"Block Group 3, Census Tract 65, Philadelphia County, Pennsylvania",998,0,42,101,006500,3,0.0,1.0
"Block Group 2, Census Tract 65, Philadelphia County, Pennsylvania",568,19,42,101,006500,2,0.03345070422535211,0.9665492957746479
"Block Group 4, Census Tract 65, Philadelphia County, Pennsylvania",766,0,42,101,006500,4,0.0,1.0
"Block Group 4, Census Tract 66, Philadelphia County, Pennsylvania",1602,167,42,101,006600,4,0.10424469413233459,0.8957553058676654
"Block Group 1, Census Tract 66, Philadelphia County, Pennsylvania",553,9,42,101,006600,1,0.0162748643761302,0.9837251356238698
"Block Group 3, Census Tract 66, Philadelphia County, Pennsylvania",993,24,42,101,006600,3,0.02416918429003021,0.9758308157099698
"Block Group 1, Census Tract 142, Philadelphia County, Pennsylvania",844,748,42,101,014200,1,0.8862559241706162,0.11374407582938384
"Block Group 2, Census Tract 142, Philadelphia County, Pennsylvania",2956,2226,42,101,014200,2,0.7530446549391069,0.24695534506089312
"Block Group 2, Census Tract 161, Philadelphia County, Pennsylvania",1223,551,42,101,016100,2,0.45053147996729354,0.5494685200327065
"Block Group 3, Census Tract 161, Philadelphia County, Pennsylvania",977,394,42,101,016100,3,0.4032753326509724,0.5967246673490276
"Block Group 2, Census Tract 169.01, Philadelphia County, Pennsylvania",956,7,42,101,016901,2,0.007322175732217573,0.9926778242677824
"Block Group 1, Census Tract 169.01, Philadelphia County, Pennsylvania",948,5,42,101,016901,1,0.005274261603375527,0.9947257383966245
"Block Group 1, Census Tract 174, Philadelphia County, Pennsylvania",790,36,42,101,017400,1,0.04556962025316456,0.9544303797468354
"Block Group 2, Census Tract 174, Philadelphia County, Pennsylvania",1328,46,42,101,017400,2,0.03463855421686747,0.9653614457831325
"Block Group 2, Census Tract 202, Philadelphia County, Pennsylvania",505,0,42,101,020200,2,0.0,1.0
"Block Group 5, Census Tract 202, Philadelphia County, Pennsylvania",1345,90,42,101,020200,5,0.06691449814126393,0.9330855018587361
"Block Group 6, Census Tract 202, Philadelphia County, Pennsylvania",1131,62,42,101,020200,6,0.05481874447391689,0.9451812555260831
"Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",223,0,42,101,020200,3,0.0,1.0
"Block Group 4, Census Tract 202, Philadelphia County, Pennsylvania",503,89,42,101,020200,4,0.17693836978131214,0.8230616302186878
"Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",989,48,42,101,020200,1,0.04853387259858443,0.9514661274014156
"Block Group 1, Census Tract 106, Philadelphia County, Pennsylvania",527,90,42,101,010600,1,0.17077798861480076,0.8292220113851992
"Block Group 2, Census Tract 244, Philadelphia County, Pennsylvania",983,17,42,101,024400,2,0.017293997965412006,0.982706002034588
"Block Group 1, Census Tract 244, Philadelphia County, Pennsylvania",723,71,42,101,024400,1,0.09820193637621023,0.9017980636237898
"Block Group 3, Census Tract 244, Philadelphia County, Pennsylvania",892,46,42,101,024400,3,0.0515695067264574,0.9484304932735426
"Block Group 2, Census Tract 246, Philadelphia County, Pennsylvania",1407,11,42,101,024600,2,0.007818052594171997,0.992181947405828
"Block Group 1, Census Tract 246, Philadelphia County, Pennsylvania",1065,363,42,101,024600,1,0.3408450704225352,0.6591549295774648
"Block Group 3, Census Tract 246, Philadelphia County, Pennsylvania",693,53,42,101,024600,3,0.07647907647907648,0.9235209235209235
"Block Group 3, Census Tract 249, Philadelphia County, Pennsylvania",634,12,42,101,024900,3,0.01892744479495268,0.9810725552050473
"Block Group 2, Census Tract 249, Philadelphia County, Pennsylvania",686,0,42,101,024900,2,0.0,1.0
"Block Group 1, Census Tract 249, Philadelphia County, Pennsylvania",1160,0,42,101,024900,1,0.0,1.0
"Block Group 1, Census Tract 265, Philadelphia County, Pennsylvania",793,22,42,101,026500,1,0.027742749054224466,0.9722572509457755
"Block Group 3, Census Tract 265, Philadelphia County, Pennsylvania",783,0,42,101,026500,3,0.0,1.0
"Block Group 5, Census Tract 265, Philadelphia County, Pennsylvania",924,0,42,101,026500,5,0.0,1.0
"Block Group 3, Census Tract 31, Philadelphia County, Pennsylvania",434,31,42,101,003100,3,0.07142857142857142,0.9285714285714286
"Block Group 4, Census Tract 32, Philadelphia County, Pennsylvania",847,36,42,101,003200,4,0.04250295159386069,0.9574970484061394
"Block Group 3, Census Tract 32, Philadelphia County, Pennsylvania",1070,0,42,101,003200,3,0.0,1.0
"Block Group 1, Census Tract 32, Philadelphia County, Pennsylvania",1014,257,42,101,003200,1,0.2534516765285996,0.7465483234714003
"Block Group 2, Census Tract 32, Philadelphia County, Pennsylvania",643,8,42,101,003200,2,0.012441679626749611,0.9875583203732504
"Block Group 3, Census Tract 40.01, Philadelphia County, Pennsylvania",696,549,42,101,004001,3,0.7887931034482759,0.2112068965517241
"Block Group 2, Census Tract 40.01, Philadelphia County, Pennsylvania",989,697,42,101,004001,2,0.704752275025278,0.29524772497472196
"Block Group 4, Census Tract 40.01, Philadelphia County, Pennsylvania",977,771,42,101,004001,4,0.789150460593654,0.210849539406346
"Block Group 2, Census Tract 62, Philadelphia County, Pennsylvania",1099,170,42,101,006200,2,0.15468607825295724,0.8453139217470428
"Block Group 4, Census Tract 62, Philadelphia County, Pennsylvania",1752,197,42,101,006200,4,0.11244292237442922,0.8875570776255708
"Block Group 1, Census Tract 72, Philadelphia County, Pennsylvania",741,14,42,101,007200,1,0.018893387314439947,0.9811066126855601
"Block Group 6, Census Tract 72, Philadelphia County, Pennsylvania",862,44,42,101,007200,6,0.05104408352668213,0.9489559164733179
"Block Group 5, Census Tract 72, Philadelphia County, Pennsylvania",502,38,42,101,007200,5,0.07569721115537849,0.9243027888446215
"Block Group 4, Census Tract 183, Philadelphia County, Pennsylvania",758,758,42,101,018300,4,1.0,0.0
"Block Group 4, Census Tract 190, Philadelphia County, Pennsylvania",1140,315,42,101,019000,4,0.27631578947368424,0.7236842105263157
"Block Group 3, Census Tract 190, Philadelphia County, Pennsylvania",2219,641,42,101,019000,3,0.28886885984677785,0.7111311401532221
"Block Group 1, Census Tract 309, Philadelphia County, Pennsylvania",2061,494,42,101,030900,1,0.23968947113051917,0.7603105288694808
"Block Group 2, Census Tract 309, Philadelphia County, Pennsylvania",914,484,42,101,030900,2,0.5295404814004376,0.47045951859956237
"Block Group 6, Census Tract 320, Philadelphia County, Pennsylvania",880,681,42,101,032000,6,0.7738636363636363,0.2261363636363637
"Block Group 5, Census Tract 320, Philadelphia County, Pennsylvania",906,812,42,101,032000,5,0.8962472406181016,0.10375275938189843
"Block Group 4, Census Tract 320, Philadelphia County, Pennsylvania",974,832,42,101,032000,4,0.8542094455852156,0.1457905544147844
"Block Group 7, Census Tract 178, Philadelphia County, Pennsylvania",955,714,42,101,017800,7,0.7476439790575916,0.2523560209424084
"Block Group 4, Census Tract 178, Philadelphia County, Pennsylvania",602,127,42,101,017800,4,0.21096345514950166,0.7890365448504983
"Block Group 6, Census Tract 178, Philadelphia County, Pennsylvania",424,153,42,101,017800,6,0.3608490566037736,0.6391509433962264
"Block Group 1, Census Tract 178, Philadelphia County, Pennsylvania",1321,251,42,101,017800,1,0.19000757002271007,0.8099924299772899
"Block Group 5, Census Tract 178, Philadelphia County, Pennsylvania",1223,377,42,101,017800,5,0.3082583810302535,0.6917416189697465
"Block Group 4, Census Tract 197, Philadelphia County, Pennsylvania",1694,0,42,101,019700,4,0.0,1.0
"Block Group 1, Census Tract 197, Philadelphia County, Pennsylvania",981,240,42,101,019700,1,0.24464831804281345,0.7553516819571866
"Block Group 5, Census Tract 197, Philadelphia County, Pennsylvania",498,54,42,101,019700,5,0.10843373493975904,0.891566265060241
"Block Group 6, Census Tract 197, Philadelphia County, Pennsylvania",1699,354,42,101,019700,6,0.20835785756327252,0.7916421424367275
"Block Group 2, Census Tract 197, Philadelphia County, Pennsylvania",920,385,42,101,019700,2,0.41847826086956524,0.5815217391304348
"Block Group 3, Census Tract 197, Philadelphia County, Pennsylvania",1304,254,42,101,019700,3,0.19478527607361965,0.8052147239263804
"Block Group 2, Census Tract 200, Philadelphia County, Pennsylvania",801,135,42,101,020000,2,0.16853932584269662,0.8314606741573034
"Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania",472,4,42,101,020000,1,0.00847457627118644,0.9915254237288136
"Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",759,0,42,101,010800,2,0.0,1.0
"Block Group 4, Census Tract 108, Philadelphia County, Pennsylvania",875,173,42,101,010800,4,0.1977142857142857,0.8022857142857143
"Block Group 5, Census Tract 108, Philadelphia County, Pennsylvania",560,0,42,101,010800,5,0.0,1.0
"Block Group 3, Census Tract 255, Philadelphia County, Pennsylvania",446,257,42,101,025500,3,0.5762331838565022,0.42376681614349776
"Block Group 2, Census Tract 74, Philadelphia County, Pennsylvania",664,98,42,101,007400,2,0.14759036144578314,0.8524096385542168
"Block Group 1, Census Tract 74, Philadelphia County, Pennsylvania",797,219,42,101,007400,1,0.27478042659974905,0.7252195734002509
"Block Group 3, Census Tract 74, Philadelphia County, Pennsylvania",971,80,42,101,007400,3,0.082389289392379,0.917610710607621
"Block Group 4, Census Tract 74, Philadelphia County, Pennsylvania",1616,14,42,101,007400,4,0.008663366336633664,0.9913366336633663
"Block Group 5, Census Tract 74, Philadelphia County, Pennsylvania",419,8,42,101,007400,5,0.01909307875894988,0.9809069212410502
"Block Group 1, Census Tract 92, Philadelphia County, Pennsylvania",1890,233,42,101,009200,1,0.12328042328042328,0.8767195767195767
"Block Group 2, Census Tract 92, Philadelphia County, Pennsylvania",1499,295,42,101,009200,2,0.19679786524349566,0.8032021347565044
"Block Group 2, Census Tract 22, Philadelphia County, Pennsylvania",532,114,42,101,002200,2,0.21428571428571427,0.7857142857142857
"Block Group 3, Census Tract 22, Philadelphia County, Pennsylvania",786,251,42,101,002200,3,0.3193384223918575,0.6806615776081425
"Block Group 1, Census Tract 22, Philadelphia County, Pennsylvania",901,310,42,101,002200,1,0.34406215316315203,0.655937846836848
"Block Group 1, Census Tract 23, Philadelphia County, Pennsylvania",1192,891,42,101,002300,1,0.74748322147651,0.25251677852348997
"Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",1627,1166,42,101,002300,2,0.7166564228641672,0.2833435771358328
"Block Group 5, Census Tract 341, Philadelphia County, Pennsylvania",1083,1018,42,101,034100,5,0.9399815327793167,0.06001846722068327
"Block Group 4, Census Tract 341, Philadelphia County, Pennsylvania",1259,1148,42,101,034100,4,0.9118347895154885,0.08816521048451154
"Block Group 1, Census Tract 351, Philadelphia County, Pennsylvania",1812,1647,42,101,035100,1,0.9089403973509934,0.09105960264900659
"Block Group 2, Census Tract 215, Philadelphia County, Pennsylvania",1312,1185,42,101,021500,2,0.9032012195121951,0.09679878048780488
"Block Group 2, Census Tract 190, Philadelphia County, Pennsylvania",1409,498,42,101,019000,2,0.3534421575585522,0.6465578424414478
"Block Group 1, Census Tract 206, Philadelphia County, Pennsylvania",1724,793,42,101,020600,1,0.4599767981438515,0.5400232018561485
"Block Group 3, Census Tract 215, Philadelphia County, Pennsylvania",604,535,42,101,021500,3,0.8857615894039735,0.11423841059602646
"Block Group 4, Census Tract 215, Philadelphia County, Pennsylvania",1025,740,42,101,021500,4,0.7219512195121951,0.2780487804878049
"Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania",1802,839,42,101,031700,2,0.4655937846836848,0.5344062153163152
"Block Group 4, Census Tract 317, Philadelphia County, Pennsylvania",1461,686,42,101,031700,4,0.46954140999315536,0.5304585900068446
"Block Group 3, Census Tract 317, Philadelphia County, Pennsylvania",888,366,42,101,031700,3,0.41216216216216217,0.5878378378378378
"Block Group 1, Census Tract 317, Philadelphia County, Pennsylvania",1184,621,42,101,031700,1,0.5244932432432432,0.4755067567567568
"Block Group 4, Census Tract 318, Philadelphia County, Pennsylvania",766,242,42,101,031800,4,0.31592689295039167,0.6840731070496083
"Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania",1171,542,42,101,031800,1,0.4628522630230572,0.5371477369769428
"Block Group 1, Census Tract 323, Philadelphia County, Pennsylvania",549,394,42,101,032300,1,0.7176684881602914,0.2823315118397086
"Block Group 1, Census Tract 39.01, Philadelphia County, Pennsylvania",1279,786,42,101,003901,1,0.6145426114151681,0.3854573885848319
"Block Group 2, Census Tract 39.01, Philadelphia County, Pennsylvania",1495,1354,42,101,003901,2,0.905685618729097,0.09431438127090297
"Block Group 3, Census Tract 39.01, Philadelphia County, Pennsylvania",1687,1545,42,101,003901,3,0.915826911677534,0.08417308832246595
"Block Group 1, Census Tract 50, Philadelphia County, Pennsylvania",0,0,42,101,005000,1,,
"Block Group 3, Census Tract 63, Philadelphia County, Pennsylvania",827,64,42,101,006300,3,0.0773881499395405,0.9226118500604595
"Block Group 1, Census Tract 63, Philadelphia County, Pennsylvania",437,31,42,101,006300,1,0.07093821510297482,0.9290617848970252
"Block Group 1, Census Tract 73, Philadelphia County, Pennsylvania",773,10,42,101,007300,1,0.0129366106080207,0.9870633893919794
"Block Group 2, Census Tract 73, Philadelphia County, Pennsylvania",756,0,42,101,007300,2,0.0,1.0
"Block Group 3, Census Tract 315.01, Philadelphia County, Pennsylvania",1281,1132,42,101,031501,3,0.8836846213895394,0.1163153786104606
"Block Group 4, Census Tract 315.01, Philadelphia County, Pennsylvania",1259,864,42,101,031501,4,0.6862589356632248,0.3137410643367752
"Block Group 5, Census Tract 315.01, Philadelphia County, Pennsylvania",1654,1375,42,101,031501,5,0.8313180169286578,0.1686819830713422
"Block Group 1, Census Tract 389, Philadelphia County, Pennsylvania",1288,238,42,101,038900,1,0.18478260869565216,0.8152173913043479
